t,U_x,U_y,U_z,solver,dt
0.0966646,0.2951279,0.2668262,0.2626202,interIsoFoam,0.0003907999999999967
0.0970558,0.2953063,0.2666121,0.2624174,interIsoFoam,0.00039119999999999433
0.0974478,0.2954131,0.2663605,0.2622363,interIsoFoam,0.00039200000000000346
0.0978401,0.2954429,0.2660737,0.2621118,interIsoFoam,0.0003922999999999982
0.0982329,0.2954328,0.2657708,0.2620598,interIsoFoam,0.0003927999999999987
0.098626,0.2953783,0.2654402,0.2620765,interIsoFoam,0.00039310000000000733
0.0990191,0.2952771,0.2650639,0.2621098,interIsoFoam,0.00039309999999999345
0.0994126,0.2951493,0.2646556,0.2621568,interIsoFoam,0.00039350000000000496
0.0998065,0.2950286,0.2641904,0.2622661,interIsoFoam,0.0003939000000000026
0.1002,0.2948927,0.2636534,0.2624118,interIsoFoam,0.0003934999999999911
0.100595,0.2947539,0.262992,0.2625298,interIsoFoam,0.00039500000000000646
0.100989,0.2946203,0.2623448,0.2626527,interIsoFoam,0.0003939999999999916
0.101384,0.2944828,0.2616396,0.2627857,interIsoFoam,0.00039500000000000646
0.101779,0.2943485,0.2609043,0.2629093,interIsoFoam,0.0003949999999999926
0.102175,0.2942272,0.2601326,0.2630168,interIsoFoam,0.00039600000000000746
0.10257,0.2941095,0.2596504,0.263113,interIsoFoam,0.0003949999999999926
0.102966,0.2939975,0.2599629,0.2632081,interIsoFoam,0.00039600000000000746
0.103362,0.2938934,0.2602903,0.2632938,interIsoFoam,0.0003959999999999936
0.103758,0.2937907,0.2605237,0.2633958,interIsoFoam,0.00039600000000000746
0.104155,0.2937103,0.2608037,0.2634712,interIsoFoam,0.0003969999999999946
0.104552,0.2936378,0.2610131,0.2635405,interIsoFoam,0.00039700000000000846
0.104949,0.2935752,0.261212,0.2636131,interIsoFoam,0.0003969999999999946
0.105347,0.2935113,0.2614101,0.2636894,interIsoFoam,0.0003979999999999956
0.105745,0.2934288,0.2615849,0.263756,interIsoFoam,0.00039800000000000946
0.106144,0.2933333,0.2617364,0.2638139,interIsoFoam,0.0003989999999999966
0.106543,0.2932818,0.2618921,0.2638941,interIsoFoam,0.0003989999999999966
0.106942,0.2932699,0.2620518,0.263943,interIsoFoam,0.0003989999999999966
0.107341,0.293243,0.2622386,0.2640062,interIsoFoam,0.00039900000000001046
0.107741,0.2932334,0.262401,0.2640741,interIsoFoam,0.0003999999999999976
0.108141,0.2932266,0.2625514,0.2641203,interIsoFoam,0.0003999999999999976
0.108542,0.2931996,0.2627149,0.2641765,interIsoFoam,0.0004009999999999986
0.108942,0.2931864,0.2628587,0.264228,interIsoFoam,0.0003999999999999976
0.109343,0.293173,0.2629871,0.2642567,interIsoFoam,0.0004009999999999986
0.109745,0.2931401,0.263129,0.2643008,interIsoFoam,0.0004019999999999996
0.110147,0.2931284,0.2632453,0.2643284,interIsoFoam,0.0004019999999999996
0.110549,0.293106,0.263349,0.2643473,interIsoFoam,0.0004019999999999996
0.110951,0.2930702,0.2634432,0.2643581,interIsoFoam,0.0004019999999999996
0.111354,0.2930284,0.2635442,0.2643743,interIsoFoam,0.0004030000000000006
0.111757,0.2929732,0.2636365,0.2643774,interIsoFoam,0.0004030000000000006
0.112161,0.2929114,0.2637118,0.264385,interIsoFoam,0.0004040000000000016
0.112565,0.2928174,0.2637727,0.2643771,interIsoFoam,0.0004040000000000016
0.112969,0.2926507,0.2638369,0.26438,interIsoFoam,0.0004040000000000016
0.113374,0.2924102,0.2638932,0.2643762,interIsoFoam,0.0004050000000000026
0.113779,0.2921333,0.2639543,0.264391,interIsoFoam,0.0004050000000000026
0.114186,0.2918594,0.2640086,0.2644037,interIsoFoam,0.0004069999999999907
0.114592,0.2916068,0.264059,0.264422,interIsoFoam,0.0004060000000000036
0.114999,0.2913547,0.264109,0.2644576,interIsoFoam,0.0004070000000000046
0.115407,0.2911163,0.2641581,0.264485,interIsoFoam,0.0004079999999999917
0.115814,0.2908796,0.2641713,0.2645116,interIsoFoam,0.0004070000000000046
0.116223,0.2906343,0.2641646,0.2645443,interIsoFoam,0.0004090000000000066
0.116632,0.2903851,0.2641516,0.2645718,interIsoFoam,0.0004089999999999927
0.117041,0.2901212,0.2641557,0.2646027,interIsoFoam,0.0004090000000000066
0.117451,0.2898525,0.2641832,0.2646113,interIsoFoam,0.0004099999999999937
0.117862,0.2895669,0.2642067,0.264618,interIsoFoam,0.0004109999999999947
0.118273,0.289256,0.2642356,0.2646076,interIsoFoam,0.0004110000000000086
0.118685,0.2889395,0.2642198,0.2646103,interIsoFoam,0.0004119999999999957
0.119097,0.2885957,0.2642194,0.2646045,interIsoFoam,0.0004119999999999957
0.119509,0.2882486,0.2642141,0.2645903,interIsoFoam,0.0004120000000000096
0.119923,0.2878728,0.2642205,0.2645683,interIsoFoam,0.0004139999999999977
0.120337,0.287496,0.2642217,0.2645451,interIsoFoam,0.0004139999999999977
0.120751,0.2870977,0.2642311,0.2645165,interIsoFoam,0.0004139999999999977
0.121166,0.2866798,0.2642411,0.2644753,interIsoFoam,0.0004149999999999987
0.121582,0.2862365,0.2642584,0.2644259,interIsoFoam,0.0004159999999999997
0.121999,0.2857583,0.2642846,0.2643486,interIsoFoam,0.0004170000000000007
0.122416,0.285317,0.2643088,0.2642842,interIsoFoam,0.0004170000000000007
0.122834,0.2848227,0.2643383,0.264191,interIsoFoam,0.0004180000000000017
0.123254,0.2843405,0.2643692,0.2641068,interIsoFoam,0.0004200000000000037
0.123673,0.2837987,0.2644092,0.2639935,interIsoFoam,0.0004190000000000027
0.124094,0.2832822,0.2644381,0.263885,interIsoFoam,0.0004209999999999908
0.124515,0.2827122,0.2644718,0.2637503,interIsoFoam,0.0004210000000000047
0.124937,0.282139,0.2645026,0.2636129,interIsoFoam,0.0004220000000000057
0.125361,0.281497,0.2645482,0.2634478,interIsoFoam,0.0004239999999999938
0.125785,0.2808838,0.2645793,0.2632913,interIsoFoam,0.0004240000000000077
0.12621,0.2801826,0.2646318,0.2631084,interIsoFoam,0.00042499999999998095
0.126636,0.279523,0.2646694,0.2629354,interIsoFoam,0.0004260000000000097
0.127064,0.2788298,0.2647087,0.2627343,interIsoFoam,0.0004280000000000117
0.127492,0.2780996,0.2647529,0.262524,interIsoFoam,0.00042799999999998395
0.127921,0.2773506,0.2648064,0.2623001,interIsoFoam,0.0004290000000000127
0.128352,0.2765658,0.2648664,0.2620598,interIsoFoam,0.00043099999999998695
0.128784,0.275753,0.2649328,0.2618045,interIsoFoam,0.0004320000000000157
0.129217,0.2749112,0.2650056,0.2615507,interIsoFoam,0.00043299999999998895
0.129651,0.2740748,0.2650761,0.26129,interIsoFoam,0.00043399999999998995
0.130086,0.2731825,0.2651489,0.2610194,interIsoFoam,0.0004350000000000187
0.130523,0.2723002,0.265224,0.2607462,interIsoFoam,0.00043699999999999295
0.130961,0.2713045,0.2653246,0.2604434,interIsoFoam,0.00043799999999999395
0.1314,0.2702982,0.265431,0.2601372,interIsoFoam,0.00043899999999999495
0.131841,0.2692794,0.2655418,0.2598213,interIsoFoam,0.0004410000000000247
0.132283,0.2682469,0.2656559,0.259489,interIsoFoam,0.00044199999999999795
0.132726,0.2671992,0.2657705,0.2591394,interIsoFoam,0.00044299999999999895
0.133172,0.2661296,0.2658905,0.2587862,interIsoFoam,0.00044600000000000195
0.133618,0.2654834,0.2660131,0.2584286,interIsoFoam,0.0004459999999999742
0.134067,0.265328,0.2661359,0.2580466,interIsoFoam,0.00044900000000000495
0.134516,0.2651637,0.2662593,0.2576619,interIsoFoam,0.00044900000000000495
0.134965,0.2649913,0.2663811,0.2572685,interIsoFoam,0.00044900000000000495
0.135413,0.2657458,0.2665055,0.2568727,interIsoFoam,0.00044800000000000395
0.135862,0.2665173,0.2666306,0.2564716,interIsoFoam,0.00044900000000000495
0.13631,0.2672222,0.2667521,0.2560699,interIsoFoam,0.0004479999999999762
0.136758,0.2678389,0.2668768,0.2556615,interIsoFoam,0.00044800000000000395
0.137205,0.2684155,0.267,0.2552501,interIsoFoam,0.00044700000000000295
0.137653,0.2689482,0.2671259,0.2548284,interIsoFoam,0.00044800000000000395
0.1381,0.2692721,0.2672501,0.2544044,interIsoFoam,0.00044700000000000295
0.138548,0.2688286,0.2673778,0.253975,interIsoFoam,0.00044800000000000395
0.138994,0.267261,0.2674989,0.2535369,interIsoFoam,0.00044600000000000195
0.139441,0.2650422,0.2676284,0.2530899,interIsoFoam,0.00044700000000000295
0.139888,0.2633077,0.2677585,0.2526341,interIsoFoam,0.00044700000000000295
0.140334,0.2633008,0.267924,0.2521663,interIsoFoam,0.0004459999999999742
0.14078,0.2633055,0.2680839,0.2517046,interIsoFoam,0.00044600000000000195
0.141227,0.2632643,0.2682399,0.2512342,interIsoFoam,0.00044700000000000295
0.141673,0.2631739,0.2683947,0.2507628,interIsoFoam,0.00044600000000000195
0.142119,0.2630404,0.2685517,0.2502727,interIsoFoam,0.00044600000000000195
0.142565,0.262871,0.2687149,0.2497679,interIsoFoam,0.00044600000000000195
0.14301,0.2626714,0.2688843,0.2492539,interIsoFoam,0.00044500000000000095
0.143456,0.2624467,0.269059,0.248731,interIsoFoam,0.00044600000000000195
0.143902,0.2622014,0.2692396,0.2482003,interIsoFoam,0.00044600000000000195
0.144347,0.2619375,0.2694235,0.2476632,interIsoFoam,0.00044500000000000095
0.144793,0.2616584,0.2696102,0.2471202,interIsoFoam,0.00044600000000000195
0.145238,0.2613662,0.2697975,0.2465681,interIsoFoam,0.00044500000000000095
0.145683,0.2610632,0.2699842,0.24602,interIsoFoam,0.00044500000000000095
0.146129,0.2607496,0.2701703,0.2454721,interIsoFoam,0.00044600000000000195
0.146574,0.2606558,0.2703564,0.2449262,interIsoFoam,0.00044500000000000095
0.147018,0.2608423,0.2705392,0.2443863,interIsoFoam,0.00044399999999999995
0.147463,0.2610227,0.2707197,0.243854,interIsoFoam,0.00044500000000000095
0.147907,0.2611963,0.270899,0.2433267,interIsoFoam,0.00044399999999999995
0.148352,0.261362,0.271076,0.2427975,interIsoFoam,0.00044500000000000095
0.148796,0.2615195,0.2712514,0.2422699,interIsoFoam,0.00044399999999999995
0.14924,0.2616717,0.2714253,0.2417482,interIsoFoam,0.00044399999999999995
0.149684,0.2618182,0.2715977,0.2412314,interIsoFoam,0.00044399999999999995
0.150127,0.2619568,0.2717666,0.2407153,interIsoFoam,0.00044299999999999895
0.150571,0.2620907,0.2719336,0.2402076,interIsoFoam,0.00044399999999999995
0.151014,0.2622199,0.272098,0.2397043,interIsoFoam,0.00044299999999999895
0.151457,0.2623425,0.2722588,0.239203,interIsoFoam,0.00044299999999999895
0.1519,0.2624616,0.2724169,0.2387105,interIsoFoam,0.00044299999999999895
0.152342,0.2625735,0.272572,0.2382154,interIsoFoam,0.00044199999999999795
0.152785,0.2626817,0.2727247,0.2377256,interIsoFoam,0.00044299999999999895
0.153227,0.2627857,0.272875,0.2372382,interIsoFoam,0.00044199999999999795
0.153669,0.2628842,0.2730214,0.236752,interIsoFoam,0.00044199999999999795
0.15411,0.2629788,0.2731643,0.2362627,interIsoFoam,0.00044099999999999695
0.154552,0.2630679,0.2733052,0.2357718,interIsoFoam,0.00044199999999999795
0.154993,0.2631535,0.2734424,0.2352795,interIsoFoam,0.00044099999999999695
0.155433,0.2632343,0.2735761,0.234784,interIsoFoam,0.00043999999999999595
0.155874,0.2633126,0.2737057,0.234293,interIsoFoam,0.0004410000000000247
0.156314,0.2633867,0.2738318,0.2338001,interIsoFoam,0.00043999999999999595
0.156754,0.2634579,0.2739545,0.2333061,interIsoFoam,0.00043999999999999595
0.157194,0.2635274,0.2740759,0.2328246,interIsoFoam,0.00043999999999999595
0.157634,0.2635938,0.2741944,0.2323542,interIsoFoam,0.00043999999999999595
0.158073,0.2636594,0.2743091,0.231883,interIsoFoam,0.00043899999999999495
0.158512,0.2637222,0.2744198,0.2314123,interIsoFoam,0.00043899999999999495
0.158951,0.2637853,0.2745274,0.2309467,interIsoFoam,0.0004390000000000227
0.159389,0.2638465,0.2746315,0.2304845,interIsoFoam,0.00043799999999999395
0.159828,0.2639079,0.2747315,0.2300238,interIsoFoam,0.00043899999999999495
0.160266,0.2639672,0.2748272,0.2295624,interIsoFoam,0.00043799999999999395
0.160703,0.264027,0.2749189,0.2291016,interIsoFoam,0.0004370000000000207
0.161141,0.2640853,0.275006,0.2286394,interIsoFoam,0.00043799999999999395
0.161578,0.2641444,0.2750891,0.2281779,interIsoFoam,0.00043699999999999295
0.162015,0.2642022,0.2751678,0.2277139,interIsoFoam,0.00043699999999999295
0.162451,0.2642615,0.2752421,0.2272509,interIsoFoam,0.0004360000000000197
0.162887,0.2643197,0.2753117,0.2267849,interIsoFoam,0.00043599999999999195
0.163323,0.2643793,0.2753771,0.2263194,interIsoFoam,0.00043599999999999195
0.163759,0.2644383,0.2754373,0.2258513,interIsoFoam,0.00043599999999999195
0.164194,0.2644993,0.2754923,0.2253836,interIsoFoam,0.0004350000000000187
0.164629,0.2645594,0.2755417,0.2249131,interIsoFoam,0.00043499999999999095
0.165064,0.2646206,0.2755852,0.2244431,interIsoFoam,0.00043499999999999095
0.165499,0.2646804,0.2756234,0.2239776,interIsoFoam,0.0004350000000000187
0.165933,0.2647424,0.2756556,0.2235082,interIsoFoam,0.00043399999999998995
0.166367,0.2647921,0.2756592,0.2230444,interIsoFoam,0.00043399999999998995
0.166801,0.2648469,0.2756636,0.2225775,interIsoFoam,0.0004340000000000177
0.167234,0.2648924,0.2756465,0.2221131,interIsoFoam,0.00043299999999998895
0.167667,0.2649357,0.2756371,0.221655,interIsoFoam,0.0004330000000000167
0.1681,0.2649875,0.2756415,0.221188,interIsoFoam,0.00043299999999998895
0.168532,0.2650401,0.2756485,0.2207161,interIsoFoam,0.00043199999999998795
0.168964,0.2650899,0.2756647,0.2202519,interIsoFoam,0.0004320000000000157
0.169396,0.2651355,0.2756725,0.2197842,interIsoFoam,0.00043199999999998795
0.169827,0.2651808,0.2756776,0.2193152,interIsoFoam,0.0004310000000000147
0.170258,0.2652343,0.2756998,0.2190167,interIsoFoam,0.00043099999999998695
0.170689,0.2652888,0.2757229,0.219235,interIsoFoam,0.0004310000000000147
0.17112,0.2653421,0.275746,0.2194481,interIsoFoam,0.00043099999999998695
0.17155,0.2653968,0.2757692,0.2196591,interIsoFoam,0.0004300000000000137
0.17198,0.2654512,0.2757917,0.2198663,interIsoFoam,0.00042999999999998595
0.17241,0.2655082,0.2758151,0.2200709,interIsoFoam,0.0004300000000000137
0.172839,0.2655646,0.2758349,0.2202745,interIsoFoam,0.00042899999999998495
0.173269,0.2656286,0.2758712,0.2204541,interIsoFoam,0.0004300000000000137
0.173698,0.2656931,0.2759044,0.2206233,interIsoFoam,0.00042899999999998495
0.174126,0.2657593,0.2759423,0.2207883,interIsoFoam,0.0004280000000000117
0.174555,0.2658275,0.2759807,0.220948,interIsoFoam,0.00042899999999998495
0.174983,0.2658959,0.2760191,0.2211002,interIsoFoam,0.0004280000000000117
0.175412,0.2659668,0.2760581,0.221248,interIsoFoam,0.0004290000000000127
0.17584,0.2660397,0.2760959,0.2213936,interIsoFoam,0.00042799999999998395
0.176267,0.2661126,0.2761348,0.2215311,interIsoFoam,0.0004270000000000107
0.176695,0.2661874,0.276173,0.2216673,interIsoFoam,0.00042799999999998395
0.177123,0.266264,0.2762124,0.2217998,interIsoFoam,0.0004280000000000117
0.17755,0.2663402,0.2762515,0.2219272,interIsoFoam,0.0004270000000000107
0.177977,0.266418,0.2762915,0.2220514,interIsoFoam,0.00042699999999998295
0.178404,0.2664969,0.2763329,0.2221726,interIsoFoam,0.0004270000000000107
0.17883,0.2665743,0.2763755,0.2222887,interIsoFoam,0.00042599999999998195
0.179257,0.266651,0.2764193,0.222405,interIsoFoam,0.0004270000000000107
0.179684,0.2667265,0.276466,0.2225188,interIsoFoam,0.0004270000000000107
0.180109,0.2667989,0.2765137,0.2226275,interIsoFoam,0.00042499999999998095
0.180535,0.2668628,0.2765661,0.2227288,interIsoFoam,0.0004260000000000097
0.180961,0.2669344,0.2766181,0.2228302,interIsoFoam,0.0004260000000000097
0.181387,0.2670052,0.2766727,0.2229289,interIsoFoam,0.00042599999999998195
0.181813,0.2670752,0.2767285,0.2230242,interIsoFoam,0.0004260000000000097
0.182238,0.2671473,0.2767866,0.2231179,interIsoFoam,0.0004250000000000087
0.182664,0.267223,0.2768475,0.2232103,interIsoFoam,0.00042599999999998195
0.183088,0.2673004,0.2769101,0.2233,interIsoFoam,0.0004240000000000077
0.183513,0.2673801,0.2769776,0.2233872,interIsoFoam,0.0004250000000000087
0.183938,0.2674563,0.2770439,0.2234826,interIsoFoam,0.00042499999999998095
0.184363,0.2675255,0.2770968,0.2235851,interIsoFoam,0.0004250000000000087
0.184787,0.2675863,0.2771429,0.2236916,interIsoFoam,0.0004240000000000077
0.185211,0.2676415,0.2771805,0.223803,interIsoFoam,0.00042399999999997995
0.185635,0.2676933,0.2772119,0.2239176,interIsoFoam,0.0004240000000000077
0.18606,0.2677431,0.2772416,0.224035,interIsoFoam,0.0004250000000000087
0.186483,0.2677877,0.2772615,0.2241501,interIsoFoam,0.0004230000000000067
0.186907,0.2678289,0.2772698,0.2242778,interIsoFoam,0.00042399999999997995
0.187331,0.2678704,0.2772725,0.2244111,interIsoFoam,0.0004240000000000077
0.187754,0.2679117,0.2772753,0.2245388,interIsoFoam,0.0004230000000000067
0.188177,0.2679532,0.277274,0.2246686,interIsoFoam,0.0004230000000000067
0.1886,0.2679948,0.2772669,0.2247972,interIsoFoam,0.00042299999999997895
0.189023,0.2680355,0.2772561,0.2249227,interIsoFoam,0.0004230000000000067
0.189445,0.2680857,0.2772633,0.2250176,interIsoFoam,0.0004220000000000057
0.189868,0.2681338,0.2772683,0.2250966,interIsoFoam,0.0004230000000000067
0.19029,0.2681833,0.2772687,0.2251745,interIsoFoam,0.00042199999999997795
0.190713,0.2682364,0.2772695,0.2252504,interIsoFoam,0.0004230000000000067
0.191135,0.2682912,0.2772651,0.2253207,interIsoFoam,0.0004220000000000057
0.191557,0.2683403,0.2772398,0.2254129,interIsoFoam,0.0004220000000000057
0.191979,0.2684138,0.2772573,0.2254403,interIsoFoam,0.0004220000000000057
0.1924,0.2684778,0.2772438,0.225471,interIsoFoam,0.00042099999999997695
0.192822,0.2685386,0.2772079,0.2255229,interIsoFoam,0.0004220000000000057
0.193244,0.2686164,0.2771871,0.225542,interIsoFoam,0.0004220000000000057
0.193666,0.2686852,0.2771318,0.2255667,interIsoFoam,0.0004220000000000057
0.194088,0.268736,0.2770346,0.2256106,interIsoFoam,0.0004220000000000057
0.19451,0.2687945,0.2769256,0.2256797,interIsoFoam,0.00042199999999997795
0.194931,0.2688441,0.2767916,0.225782,interIsoFoam,0.0004210000000000047
0.195352,0.2688892,0.2766278,0.225918,interIsoFoam,0.0004210000000000047
0.195774,0.2689457,0.2764602,0.2260474,interIsoFoam,0.0004220000000000057
0.196195,0.2690204,0.2763238,0.2261571,interIsoFoam,0.0004210000000000047
0.196616,0.269108,0.2761966,0.2262402,interIsoFoam,0.0004210000000000047
0.197038,0.2692021,0.2760781,0.2263001,interIsoFoam,0.00042199999999997795
0.197459,0.2692968,0.2759667,0.2263446,interIsoFoam,0.0004210000000000047
0.197881,0.2694048,0.2758617,0.2263737,interIsoFoam,0.0004220000000000057
0.198302,0.2695147,0.2757794,0.226384,interIsoFoam,0.0004210000000000047
0.198723,0.2696217,0.2757069,0.2263871,interIsoFoam,0.0004210000000000047
0.199145,0.2697357,0.2756396,0.2263807,interIsoFoam,0.00042199999999997795
0.199566,0.2698425,0.2755733,0.2263728,interIsoFoam,0.0004210000000000047
0.199987,0.2699478,0.2755076,0.2263634,interIsoFoam,0.0004210000000000047
0.200409,0.2700488,0.2754407,0.2263558,interIsoFoam,0.0004220000000000057
0.20083,0.2701468,0.2753717,0.2263508,interIsoFoam,0.0004210000000000047
0.201251,0.2702404,0.2752965,0.2263536,interIsoFoam,0.0004210000000000047
0.201673,0.2703333,0.2751764,0.2263521,interIsoFoam,0.00042199999999997795
0.202094,0.2704137,0.2750699,0.226385,interIsoFoam,0.0004210000000000047
0.202516,0.2704876,0.274942,0.2264268,interIsoFoam,0.0004220000000000057
0.202937,0.2705585,0.274799,0.2264752,interIsoFoam,0.0004210000000000047
0.203358,0.270627,0.2746472,0.226531,interIsoFoam,0.0004210000000000047
0.20378,0.2706937,0.2744886,0.2265926,interIsoFoam,0.00042199999999997795
0.204201,0.270758,0.2743465,0.2266585,interIsoFoam,0.0004210000000000047
0.204622,0.2708868,0.2741753,0.2267335,interIsoFoam,0.0004210000000000047
0.205044,0.2711615,0.2740196,0.2268134,interIsoFoam,0.0004220000000000057
0.205465,0.2714264,0.2738368,0.2269052,interIsoFoam,0.0004210000000000047
0.205886,0.271676,0.2736583,0.2270103,interIsoFoam,0.0004210000000000047
0.206308,0.2719062,0.2734152,0.2271198,interIsoFoam,0.00042199999999997795
0.206729,0.2720518,0.2731986,0.2273028,interIsoFoam,0.0004210000000000047
0.207149,0.2721887,0.2729244,0.227502,interIsoFoam,0.0004200000000000037
0.20757,0.2723242,0.272653,0.2277319,interIsoFoam,0.0004210000000000047
0.207991,0.272462,0.2723734,0.2279772,interIsoFoam,0.0004210000000000047
0.208412,0.2726042,0.2720921,0.2282312,interIsoFoam,0.00042099999999997695
0.208832,0.2727486,0.2718047,0.2284902,interIsoFoam,0.0004200000000000037
0.209253,0.2728921,0.2715156,0.2287525,interIsoFoam,0.0004210000000000047
0.209673,0.2730392,0.2712155,0.2290138,interIsoFoam,0.0004200000000000037
0.210093,0.2731905,0.27089,0.2292612,interIsoFoam,0.0004200000000000037
0.210513,0.2733426,0.2705569,0.2295051,interIsoFoam,0.0004200000000000037
0.210933,0.2734926,0.2702134,0.2297455,interIsoFoam,0.0004200000000000037
0.211353,0.2736376,0.2698697,0.2299862,interIsoFoam,0.0004200000000000037
0.211774,0.2737819,0.2694979,0.2302157,interIsoFoam,0.00042099999999997695
0.212193,0.2739203,0.26913,0.2304417,interIsoFoam,0.0004190000000000027
0.212613,0.274058,0.2687391,0.2306632,interIsoFoam,0.0004200000000000037
